id,sic_id,club_id,entity_name,level,category,region,province,city,address,cap,primary_email,email_type,primary_phone,phone_secondary,website,servitore_insegnante,coordination_entity,families_count,meeting_day,meeting_time,outreach_status,outreach_step,last_contact_at,unsubscribe_token,unsubscribed_at,notes,created_at,updated_at
588,SIC-3KDMDFA1-D8B7ZAYT-C,,èCèlèuèbè è1è1è8è,LOCAL_CLUB,CAT,Veneto,VR,èPèoèièaènèaè èMèaègègèièoèrèeè,,è3è6è0è2è6è,èaècèaètèbèaèsèsèoèvèiècèeènètèiènèoè@èlèièbèeèrèoè.èiètè,COORDINATION_INHERITED,è3è3è5è è5è2è8è3è9è8è7è,,,,èAèCèAèTè èBèAèSèSèOè èVèIèCèEèNèTèIèNèOè èOèDèVè,11,,,UNCONTACTED,0,,bd9d7bd83f64142c571c878ef409444d,,,2026-09-21 11:10:00,2026-09-21 11:10:00
589,SIC-APEQ0QKB-P91YJR1Q-5,,èCèlèuèbè è1è2è0è,LOCAL_CLUB,CAT,Veneto,VR,èSèoèsèsèaènèoè,,è3è6è0è4è0è,èaècèaètèbèaèsèsèoèvèiècèeènètèiènèoè@èlèièbèeèrèoè.èiètè,COORDINATION_INHERITED,è3è3è5è è5è2è8è3è9è8è7è,,,,èAèCèAèTè èBèAèSèSèOè èVèIèCèEèNèTèIèNèOè èOèDèVè,11,,,UNCONTACTED,0,,f86b29aaa79346c9b8b04af2b76ce5dc,,,2026-09-21 11:10:00,2026-09-21 11:10:00
590,SIC-RZ0X016R-11T36CGW-0,,èCèlèuèbè è1è2è4è,LOCAL_CLUB,CAT,Veneto,VR,èNèeèrèvèeèsèaè èdèeèlèlèaè èBèaètètèaègèlèièaè,èVèièaè èBèoèmèbèaèrèdèièeèrèiè èdèeèlè èRèeè,è3è1è0è4è0è,èlèaèuèrèaè.èbèoèrètèoèlèuèzèzèiè@èhèoètèmèaèièlè.èiètè,COORDINATION_INHERITED,è3è3è1è è8è0è9è7è0è0è7è,,,,èAèCèAèTè èLèAè èSèPèEèRèAèNèZèAè èOèDèVè,11,,,UNCONTACTED,0,,f1096e1b87c9ae75af3537df82afdd43,,,2026-09-21 11:10:00,2026-09-21 11:10:00
591,SIC-PEG8XPWS-JAPKKEHF-G,,èCèlèuèbè è1è2è7è,LOCAL_CLUB,CAT,Veneto,VR,èVèiètètèoèrèièoè èVèeènèeètèoè,"èVèièaè èSèaènè èGèoètètèaèrèdèoè,è ènè.è è9è1è",è3è1è0è2è9è,èiènèfèoè@èaècèaètèsèiènèièsètèrèaèpèièaèvèeè.èiètè,COORDINATION_INHERITED,è3è4è0è è5è7è2è8è3è9è4è,,,,èAèCèAèTè èSèIèNèIèSèTèRèAè èPèIèAèVèEè èOèDèVè,11,,,UNCONTACTED,0,,18b8cce5eda265c4c841650761cb08fd,,,2026-09-21 11:10:00,2026-09-21 11:10:00
592,SIC-1HB0MWM7-9KYNAY5V-Z,,"èCèlèuèbè è1è3è è""èTèaèiè èCèaèdèoèrèeè èSèaènè èDèièoènèièsèièoè""è",LOCAL_CLUB,CAT,Veneto,VR,èPèièeèvèeè èdèiè èCèaèdèoèrèeè,"èvèièaè èCèàè èdèeè èPèoèlèoè,è ènè.è è2è3è",è3è2è0è4è4è,èaècèaètèbèeèlèlèuènèoè@ègèmèaèièlè.ècèoèmè,COORDINATION_INHERITED,è3è3è3è è9è6è0è0è3è6è0è,,,,èAèCèAèTè èBèEèLèLèUèNèOè èOèDèVè,11,,,UNCONTACTED,0,,eee218524b5bf4f847b1cbc1c1bec3b6,,,2026-09-21 11:10:00,2026-09-21 11:10:00
593,SIC-07W85BE7-D9130C26-F,,"èCèlèuèbè è1è3è1è è""èGèièrèaèsèoèlèeè""è",LOCAL_CLUB,CAT,Veneto,VR,èPèaèrèoènèaè,"èVèièaè èAèlèeèsèsèaènèdèrèiè èFèrèaètèeèlèlèiè,è ènè.è1è5è",è3è7è1è2è4è,èaècèaètèvèeèrèoènèaè@ètèièsècèaèlèiè.èiètè,COORDINATION_INHERITED,è0è4è5è è5è7è6è3è9è5è è/è è3è5è1è è9è8è7è1è5è8è1è,,,,èAèCèAèTè èVèEèRèOèNèAè èOèDèVè,11,,,UNCONTACTED,0,,76dc43417b290d912b1255abaec0a6ea,,,2026-09-21 11:10:00,2026-09-21 11:10:00
594,SIC-JY6Y3REW-E3CAAWAZ-N,,èCèlèuèbè è1è3è5è,LOCAL_CLUB,CAT,Veneto,VR,èCèaèmèpèoèdèaèrèsèeègèoè,"èVèièaè èRèoèmèaè,è è7è",è3è5è0è1è1è,èaècèaètècèaèmèpèoèsèaèmèpèièeèrèoè@ègèmèaèièlè.ècèoèmè,COORDINATION_INHERITED,è3è4è8è è4è8è1è1è1è4è3è,,,,èAèCèAèTè èCèAèMèPèOèSèAèMèPèIèEèRèOè èOèDèVè,11,,,UNCONTACTED,0,,01d593fa24820a98a4c8925d8f6fa7f3,,,2026-09-21 11:10:00,2026-09-21 11:10:00
595,SIC-1JW0RX1Y-3E65X8V5-0,,"èCèlèuèbè è1è3è6è è""èPèrèièmèaèvèeèrèaè""è",LOCAL_CLUB,CAT,Veneto,VR,èAèlètèièvèoèlèeè,"èVèièaè èRèoèmèaè,è ènè.è è2è1è",è3è1è0è3è0è,èaècèaètènèoèrèdèeèsètè@ègèmèaèièlè.ècèoèmè,COORDINATION_INHERITED,è0è4è2è3è è7è2è0è5è8è1è,,,,èAèCèAèTè èNèOèRèDè èEèSèTè èOèDèVè,11,,,UNCONTACTED,0,,a57290ee407c8fb1b5ba0da733728f62,,,2026-09-21 11:10:00,2026-09-21 11:10:00
596,SIC-9SM64A1M-CYKV4MPN-4,,èCèlèuèbè è1è3è7è,LOCAL_CLUB,CAT,Veneto,VR,èAèrècèaèdèeè,"èVèièaè èMèaèrèaènègèoènèaè,è ènè.è3è6è",è3è1è0è3è0è,èlèaèuèrèaè.èbèoèrètèoèlèuèzèzèiè@èhèoètèmèaèièlè.èiètè,COORDINATION_INHERITED,è3è3è1è è8è0è9è7è0è0è7è,,,,èAèCèAèTè èLèAè èSèPèEèRèAèNèZèAè èOèDèVè,11,,,UNCONTACTED,0,,0bb1aa4816f1d5c082907c9d5bf1e45f,,,2026-09-21 11:10:00,2026-09-21 11:10:00
597,SIC-9771QV90-PM2PJE40-0,,èCèlèuèbè è1è4è2è,LOCAL_CLUB,CAT,Veneto,VR,èVèiètètèoèrèièoè èVèeènèeètèoè,"èVèièaè èAènètèoènèièoè èFèoègèaèzèzèaèrèoè,è ènè.è è2è8è",è3è2è0è2è9è,èiènèfèoè@èaècèaètèsèiènèièsètèrèaèpèièaèvèeè.èiètè,COORDINATION_INHERITED,è3è4è0è è5è7è2è8è3è9è4è,,,,èAèCèAèTè èSèIèNèIèSèTèRèAè èPèIèAèVèEè èOèDèVè,11,,,UNCONTACTED,0,,788f1aeaf9719d3020c4ba535e59cf62,,,2026-09-21 11:10:00,2026-09-21 11:10:00
598,SIC-EGKWGPEH-FDJZM1NK-9,,èCèlèuèbè è1è4è5è,LOCAL_CLUB,CAT,Veneto,VR,èCèoèrèrèeèzèzèoèlèaè,"èVèièaèlèeè èMèeèlèzèiè,è ènè.è è3è",è3è5è0è2è0è,èaècèaètè.èbèaèsèsèaèpèaèdèoèvèaènèaè@ègèmèaèièlè.ècèoèmè,COORDINATION_INHERITED,è3è3è8è è9è2è3è1è0è6è8è,,,,èAèCèAèTè èBèAèSèSèAè èPèAèDèOèVèAèNèAè èOèDèVè,11,,,UNCONTACTED,0,,a4c04e86178099ab8ccbbae335706359,,,2026-09-21 11:10:00,2026-09-21 11:10:00
599,SIC-STZG5TCH-FRVNQV4R-S,,"èCèlèuèbè è1è4è6è è""èCèaèrèpèeènèeèdèoè-èFèaèvèaèrèoè""è",LOCAL_CLUB,CAT,Veneto,VR,èMèeèsètèrèeè,"èVèiècèoèlèoè èdèeèlèlèaè èPèiènèeètèaè,è ènè.è è3è",è3è0è1è7è4è,èaècèaètèmèeèsètèrèeè@ègèmèaèièlè.ècèoèmè,COORDINATION_INHERITED,è3è5è1è è3è8è8è7è9è1è0è,,,,èAèCèAèTè èMèEèSèTèRèEè èOèDèVè,11,,,UNCONTACTED,0,,52f463d8e6169f57207b5700e620416b,,,2026-09-21 11:10:00,2026-09-21 11:10:00
600,SIC-Z1TTDH86-WWA5CCS3-Y,,"èCèlèuèbè è1è5è è""èLèaè èRèoènèdèiènèeè""è",LOCAL_CLUB,CAT,Veneto,VR,èPèoèrètèoègèrèuèaèrèoè,"èVèièaè èAèlèdèoè èMèoèrèoè,è ènè.è è9è2è",è3è0è0è2è6è,èaècèaètèpèoèrètèoègèrèuèaèrèeèsèeè@ègèmèaèièlè.ècèoèmè,COORDINATION_INHERITED,è3è3è9è è1è3è3è3è8è8è6è,,,,èAèCèAèTè èPèOèRèTèOèGèRèUèAèRèEèSèEè èOèDèVè,11,,,UNCONTACTED,0,,7588606c41e82bf1b9e4dbc2aa24bf55,,,2026-09-21 11:10:00,2026-09-21 11:10:00
601,SIC-HWQ928M6-1N9QVED2-K,,èCèlèuèbè è1è5è1è,LOCAL_CLUB,CAT,Veneto,VR,èMèoèrètèièsèeè è-è èPèaèdèoèvèaè,"èVèièaè èBèaèjèaèrèdèiè,è ènè.è è5è",è3è5è1è2è9è,èaècèaètèpèaèdèoèvèaè@èlèièbèeèrèoè.èiètè,COORDINATION_INHERITED,è3è7è6è è1è2è1è8è7è4è1è,,,,èAèCèAèTè èPèAèDèOèVèAè èOèDèVè,11,,,UNCONTACTED,0,,87ec76ac3d46da342473a06380fe8a6c,,,2026-09-21 11:10:00,2026-09-21 11:10:00
602,SIC-WHGT502P-4RK6GYVV-4,,èCèlèuèbè è1è5è7è,LOCAL_CLUB,CAT,Veneto,VR,èSèièlèeèaè,"èVèièaè èDèoènè èMèiènèzèoènèiè,è ènè.è è1è",è3è1è0è5è7è,èaècèaètètèrèeèvèièsèoè@èlèièbèeèrèoè.èiètè,COORDINATION_INHERITED,è3è3è6è è8è7è1è6è1è0è0è,,,,èAèCèAèTè èTèRèEèVèIèSèOè èOèDèVè,11,,,UNCONTACTED,0,,36320ae033d5644ac2f32c667342ba90,,,2026-09-21 11:10:00,2026-09-21 11:10:00
603,SIC-9NGN7T4J-G1R4MTCP-X,,èCèlèuèbè è1è6è,LOCAL_CLUB,CAT,Veneto,VR,èBèrèeèdèaè èdèiè èPèièaèvèeè,"èVèièaè èOèlèièvèiè,è ènè.è è1è6è",è3è1è0è3è0è,èlèaèuèrèaè.èbèoèrètèoèlèuèzèzèiè@èhèoètèmèaèièlè.èiètè,COORDINATION_INHERITED,è3è3è1è è8è0è9è7è0è0è7è,,,,èAèCèAèTè èLèAè èSèPèEèRèAèNèZèAè èOèDèVè,11,,,UNCONTACTED,0,,af10083681fa61f0528b4a7cf94b9834,,,2026-09-21 11:10:00,2026-09-21 11:10:00
604,SIC-J90ZVT46-FQDCH9AZ-9,,èCèlèuèbè è1è6è0è,LOCAL_CLUB,CAT,Veneto,VR,èSèaènèdèrèiègèoè,èPèièaèzèzèaè èZèaènèeèlèlèaè ènè.è è1è1è,è3è6è0è6è6è,èaècèaètèvèiècèeènèzèaè@èlèièbèeèrèoè.èiètè,COORDINATION_INHERITED,è3è2è7è è1è9è3è4è7è1è7è,,,,èAèCèAèTè èVèIèCèEèNèZèAè èOèDèVè,11,,,UNCONTACTED,0,,6dd90b577dd09780e4c182dac25a78b8,,,2026-09-21 11:10:00,2026-09-21 11:10:00
605,SIC-9HVT7J7A-7TRWQECE-1,,èCèlèuèbè è1è6è3è,LOCAL_CLUB,CAT,Veneto,VR,èSè.è èGèièoèrègèièoè èdèeèlèlèeè èPèeèrètèiècèhèeè è/è èVèiègèoèdèaèrèzèeèrèeè,"èVèièaè èRèoèmèaè,è è6è4è",è3è5è0è1è0è,èaècèaètècèaèmèpèoèsèaèmèpèièeèrèoè@ègèmèaèièlè.ècèoèmè,COORDINATION_INHERITED,è3è4è8è è4è8è1è1è1è4è3è,,,,èAèCèAèTè èCèAèMèPèOèSèAèMèPèIèEèRèOè èOèDèVè,11,,,UNCONTACTED,0,,ae68c00f1feaba58f3c02ad37aa698d1,,,2026-09-21 11:10:00,2026-09-21 11:10:00
606,SIC-1HHD7P8Y-6936YYAM-3,,"èCèlèuèbè è1è6è7è è""èIèlè èbèrèuècèoè èeè èlèaè èfèaèrèfèaèlèlèaè""è",LOCAL_CLUB,CAT,Veneto,VR,èPèoèrètèoègèrèuèaèrèoè,"èVèièaè èAèlèdèoè èMèoèrèoè,è ènè.è è9è2è",è3è0è0è2è6è,èaècèaètèpèoèrètèoègèrèuèaèrèeèsèeè@ègèmèaèièlè.ècèoèmè,COORDINATION_INHERITED,è3è3è9è è1è3è3è3è8è8è6è,,,,èAèCèAèTè èPèOèRèTèOèGèRèUèAèRèEèSèEè èOèDèVè,11,,,UNCONTACTED,0,,3c12329ef840c1384e52c8ab9fe29eab,,,2026-09-21 11:10:00,2026-09-21 11:10:00
607,SIC-EK03AD2Z-QSPCACGR-F,,"èCèlèuèbè è1è6è8è è""èZèuègèlèièaènèoè""è",LOCAL_CLUB,CAT,Veneto,VR,èZèuègèlèièaènèoè,"èVèièaè èMèaèrècèoènèiè,è ènè.è è1è8è",è3è6è0è3è0è,èaècèaètèvèaèlèoèrèiènèuèoèvèiè@ègèmèaèièlè.ècèoèmè,COORDINATION_INHERITED,è3è5è1è è8è1è0è2è7è3è1è,,,,èAèCèAèTè èVèAèLèOèRèIè èNèUèOèVèIè èOèDèVè,11,,,UNCONTACTED,0,,9fb9bfa118677efbcfce31594c9c5251,,,2026-09-21 11:10:00,2026-09-21 11:10:00
608,SIC-S3TKYW5X-8NNZZ087-5,,èCèlèuèbè è1è6è9è,LOCAL_CLUB,CAT,Veneto,VR,èPèièoèmèbèiènèoè èDèeèsèeè,"èPèièaèzèzèaè èPèaèlèlèaèdèièoè,è è1è",è3è5è0è1è7è,èaècèaètècèaèmèpèoèsèaèmèpèièeèrèoè@ègèmèaèièlè.ècèoèmè,COORDINATION_INHERITED,è3è4è8è è4è8è1è1è1è4è3è,,,,èAèCèAèTè èCèAèMèPèOèSèAèMèPèIèEèRèOè èOèDèVè,11,,,UNCONTACTED,0,,748549499ecf33f19256f917db5a770c,,,2026-09-21 11:10:00,2026-09-21 11:10:00
609,SIC-31C6FQAY-SAQ7QYGJ-2,,"èCèlèuèbè è1è7è1è è""èSètèièlèeè èdèiè èVèiètèaè""è",LOCAL_CLUB,CAT,Veneto,VR,èLèoèrèièaè,"èVèièaè èCèhèièeèsèaè,è ènè.è è4è",è3è1è0è3è7è,èaècèaètènèoèrèdèeèsètè@ègèmèaèièlè.ècèoèmè,COORDINATION_INHERITED,è0è4è2è3è è7è2è0è5è8è1è,,,,èAèCèAèTè èNèOèRèDè èEèSèTè èOèDèVè,11,,,UNCONTACTED,0,,235b05598a981cc4b3bc30e39787fbb7,,,2026-09-21 11:10:00,2026-09-21 11:10:00
610,SIC-457FF8M4-5QX4SBYT-F,,èCèlèuèbè è1è7è3è,LOCAL_CLUB,CAT,Veneto,VR,èCèoèrènèuèdèaè,"èVèièaè èVèeèrèdèiè,è ènè.è2è0è",è3è1è0è4è1è,èaècèaètènèoèrèdèeèsètè@ègèmèaèièlè.ècèoèmè,COORDINATION_INHERITED,è0è4è2è3è è7è2è0è5è8è1è,,,,èAèCèAèTè èNèOèRèDè èEèSèTè èOèDèVè,11,,,UNCONTACTED,0,,f763f66069e32affe755fdea21303ffb,,,2026-09-21 11:10:00,2026-09-21 11:10:00
611,SIC-VNWAATM0-MG0TMCTN-B,,èCèlèuèbè è1è7è5è,LOCAL_CLUB,CAT,Veneto,VR,èVèeènèeèzèièaè,èCèaènènèaèrèeègègèièoè è3è1è6è1è,è3è0è1è2è1è,èaècèaètèvèeènèeèzèièaè@èyèaèhèoèoè.èiètè,COORDINATION_INHERITED,è3è4è6è è0è3è9è7è2è7è7è,,,,èAèCèAèTè èVèEèNèEèZèIèAè èOèDèVè,11,,,UNCONTACTED,0,,14a3851e6aac1b1dcc89252a89264ea1,,,2026-09-21 11:10:00,2026-09-21 11:10:00
612,SIC-K49JRBSP-8N21XV65-4,,"èCèlèuèbè è1è7è6è è""èIèlè èVèoèlèoè""è",LOCAL_CLUB,CAT,Veneto,VR,èVèaèlèdèaègènèoè,"èVèièaèlèeè èRèeègèiènèaè èMèaèrègèhèeèrèiètèaè,è ènè.è è4è2è",è3è6è0è7è8è,èaècèaètèvèaèlèlèeèaègènèoè@ègèmèaèièlè.ècèoèmè,COORDINATION_INHERITED,è3è3è3è è4è8è3è6è4è3è5è,,,,èAèCèAèTè èVèAèLèLèEèAèGèNèOè èOèDèVè,11,,,UNCONTACTED,0,,a4fd430c74e886b9e8719de5c9e7b8a4,,,2026-09-21 11:10:00,2026-09-21 11:10:00
613,SIC-E48E16GN-SK1K8WRA-2,,èCèlèuèbè è1è7è7è,LOCAL_CLUB,CAT,Veneto,VR,èSèoèaèvèeè,èVèièaè ècèhèièeèsèaè,è3è7è0è3è8è,èaècèaètèvèoè@èlèièbèeèrèoè.èiètè,COORDINATION_INHERITED,è3è4è8è è8è8è1è3è9è1è8è,,,,èAèCèAèTè èVèEèRèOèNèEèSèEè èOèRèIèEèNèTèAèLèEè èOèDèVè,11,,,UNCONTACTED,0,,c404ba2cf4f135ea5939806e645e7a23,,,2026-09-21 11:10:00,2026-09-21 11:10:00
614,SIC-G6FYP9KT-E21HJ5BW-F,,èCèlèuèbè è1è8è,LOCAL_CLUB,CAT,Veneto,VR,èMèoènèaèsètèièeèrè,èVèièaè èMèaèrècèoènèiè,è3è1è0è5è0è,èaècèaètè.ènèuèoèvèiè.èoèrèièzèzèoènètèiè@ègèmèaèièlè.ècèoèmè,COORDINATION_INHERITED,è3è7è1è è1è5è2è0è7è4è0è,,,,èAèCèAèTè èNèUèOèVèIè èOèRèIèZèZèOèNèTèIè èOèDèVè,11,,,UNCONTACTED,0,,87b595018105ce8d7b445eabbb5945e4,,,2026-09-21 11:10:00,2026-09-21 11:10:00
615,SIC-YPP77QN4-DAK0N7H7-5,,èCèlèuèbè è1è8è2è,LOCAL_CLUB,CAT,Veneto,VR,èMèaèsèsèaènèzèaègèoè,"èVèièaè èMèaèrècèoènèiè,è è1è",è3è5è0è1è0è,èaècèaètècèaèmèpèoèsèaèmèpèièeèrèoè@ègèmèaèièlè.ècèoèmè,COORDINATION_INHERITED,è3è4è8è è4è8è1è1è1è4è3è,,,,èAèCèAèTè èCèAèMèPèOèSèAèMèPèIèEèRèOè èOèDèVè,11,,,UNCONTACTED,0,,fadcad93d1cb0bcd00e049b4107a4ea4,,,2026-09-21 11:10:00,2026-09-21 11:10:00
616,SIC-KV2ABA65-EFKZY4Y7-5,,èCèlèuèbè è1è8è3è,LOCAL_CLUB,CAT,Veneto,VR,èVèièlèlèaè èdèeèlè èCèoènètèeè,"èPèièaèzèzèaè èVèiètètèoèrèièaè,è è1è",è3è5è0è1è0è,èaècèaètècèaèmèpèoèsèaèmèpèièeèrèoè@ègèmèaèièlè.ècèoèmè,COORDINATION_INHERITED,è3è4è8è è4è8è1è1è1è4è3è,,,,èAèCèAèTè èCèAèMèPèOèSèAèMèPèIèEèRèOè èOèDèVè,11,,,UNCONTACTED,0,,55ae5ef6ef8327f1505f04eb9eb943a8,,,2026-09-21 11:10:00,2026-09-21 11:10:00
617,SIC-2Q5X4QR0-JA5EWF2A-7,,"èCèlèuèbè è1è8è6è è""èMèaèrègèhèeèrèaè""è",LOCAL_CLUB,CAT,Veneto,VR,èMèaèrègèhèeèrèaè,"èVèièaè èDèoènè èOèrèièoènèeè,è ènè.è è4è",è3è0è1è7è5è,èaècèaètèmèeèsètèrèeè@ègèmèaèièlè.ècèoèmè,COORDINATION_INHERITED,è3è5è1è è3è8è8è7è9è1è0è,,,,èAèCèAèTè èMèEèSèTèRèEè èOèDèVè,11,,,UNCONTACTED,0,,aa017d12fd9e62ddd9538b8e16a0aa8b,,,2026-09-21 11:10:00,2026-09-21 11:10:00
618,SIC-ZKM8ZZEN-WDRHJ3Y5-F,,"èCèlèuèbè è1è8è7è è""èMèeèsètèrèeè èCèeènètèrèoè""è",LOCAL_CLUB,CAT,Veneto,VR,èMèeèsètèrèeè,"èVèièaè èAènèdèrèeèaè èCèoèsètèaè,è ènè.è è1è2è",è3è0è1è7è2è,èaècèaètèmèeèsètèrèeè@ègèmèaèièlè.ècèoèmè,COORDINATION_INHERITED,è3è5è1è è3è8è8è7è9è1è0è,,,,èAèCèAèTè èMèEèSèTèRèEè èOèDèVè,11,,,UNCONTACTED,0,,819e1b66a6b43ed5353b0863d8a40d2c,,,2026-09-21 11:10:00,2026-09-21 11:10:00
619,SIC-TF1PF5JA-1NQQ3XSM-7,,"èCèlèuèbè è1è9è4è è""èGèrèeèzèzèaènèaè""è",LOCAL_CLUB,CAT,Veneto,VR,èGèrèeèzèzèaènèaè,"èVèièaè èpèoèzèzèoè,è è2è4è",è3è7è0è2è3è,èaècèaètèvèeèrèoènèaèeèsètè@ègèmèaèièlè.ècèoèmè,COORDINATION_INHERITED,è0è4è5è è9è7è3è3è2è2è,,,,èAèCèAèTè èVèEèRèOèNèAè èEèSèTè èOèDèVè,11,,,UNCONTACTED,0,,af2ad06e7370aa9cfce32a914aac9fc0,,,2026-09-21 11:10:00,2026-09-21 11:10:00
620,SIC-ANVKFQDG-NPNXKBYQ-Q,,"èCèlèuèbè è1è9è6è è""èAèmèiècèoè""è",LOCAL_CLUB,CAT,Veneto,VR,èSèaènè èPèièeètèrèoè èMèuèsèsèoèlèiènèoè,,è3è6è0è7è0è,èaècèaètèvèaèlècèhèièaèmèpèoè@èaèrècèaètèvèeènèeètèoè.èiètè,COORDINATION_INHERITED,è3è3è5è è7è0è0è1è4è2è0è,,,,èAèCèAèTè èVèAèLèCèHèIèAèMèPèOè èOèDèVè,11,,,UNCONTACTED,0,,9bd766294032fb8f9c0592cb95608a21,,,2026-09-21 11:10:00,2026-09-21 11:10:00
621,SIC-C0T2N590-DA247N1D-C,,èCèlèuèbè è1è9è7è,LOCAL_CLUB,CAT,Veneto,VR,èDèuèeèvèièlèlèeè,èPèièaèzèzèaè èMèoènèzèaè è(èLèoècèaèlè.è èlèaè èBèaèrècèhèeèsèsèaè)è,è3è6è0è3è1è,èaècèaètèvèiècèeènèzèaè@èlèièbèeèrèoè.èiètè,COORDINATION_INHERITED,è3è2è7è è1è9è3è4è7è1è7è,,,,èAèCèAèTè èVèIèCèEèNèZèAè èOèDèVè,11,,,UNCONTACTED,0,,3a787f446f46900cc60251a2969907f6,,,2026-09-21 11:10:00,2026-09-21 11:10:00
622,SIC-JCM2SAAX-T1ARWHJ0-Z,,èCèlèuèbè è2è,LOCAL_CLUB,CAT,Veneto,VR,èSèaènètèaè èBèoènèaè èdèiè èTèrèeèvèièsèoè,èSètèrèaèdèaè èdèeèlè èGèaèlèeètètèoè,è3è1è1è0è0è,èaècèaètètèrèeèvèièsèoè@èlèièbèeèrèoè.èiètè,COORDINATION_INHERITED,è3è3è6è è8è7è1è6è1è0è0è,,,,èAèCèAèTè èTèRèEèVèIèSèOè èOèDèVè,11,,,UNCONTACTED,0,,2c160c73dc6d6ff5177de6f0cdc48051,,,2026-09-21 11:10:00,2026-09-21 11:10:00
623,SIC-BGBDX6YA-YSSJMNXG-6,,èCèlèuèbè è2è0è,LOCAL_CLUB,CAT,Veneto,VR,èCèaèvèaèlèlèiènèoè èTèrèeèpèoèrètèiè,"èVèièaè èEèqèuèièlèièaè,è ènè.è è2è",è3è0è0è1è3è,èaècèaètèbèaèsèsèoèpèièaèvèeè@ègèmèaèièlè.ècèoèmè,COORDINATION_INHERITED,è0è4è2è1è è4è8è9è9è6è3è è/è è3è5è3è è4è7è9è2è4è8è2è,,,,èAèCèAèTè èBèAèSèSèOè èPèIèAèVèEè èOèDèVè,11,,,UNCONTACTED,0,,3cfaed8d9b6c5016a71827179886ea59,,,2026-09-21 11:10:00,2026-09-21 11:10:00
624,SIC-6WDWGMQS-JCBB058Q-G,,èCèlèuèbè è2è0è2è è/è è7è5è5è,LOCAL_CLUB,CAT,Veneto,VR,èOèdèeèrèzèoè,"èVèièaè èTèuèrèrèoènèiè,è ènè.è4è",è3è1è0è4è6è,èaècèaètè.ènèuèoèvèiè.èoèrèièzèzèoènètèiè@ègèmèaèièlè.ècèoèmè,COORDINATION_INHERITED,è3è7è1è è1è5è2è0è7è4è0è,,,,èAèCèAèTè èNèUèOèVèIè èOèRèIèZèZèOèNèTèIè èOèDèVè,11,,,UNCONTACTED,0,,7a28b2c45db170fd2ff8d6f2d88ee7a9,,,2026-09-21 11:10:00,2026-09-21 11:10:00
625,SIC-SBJK8QC8-RG9V7NTA-A,,"èCèlèuèbè è2è0è3è è""èDèoèlècèeèzèzèaè""è",LOCAL_CLUB,CAT,Veneto,VR,èMèoènètèeèbèeèlèlèoè,,è3è6è0è5è4è,èaècèaètèvèaèlècèhèièaèmèpèoè@èaèrècèaètèvèeènèeètèoè.èiètè,COORDINATION_INHERITED,è3è3è5è è7è0è0è1è4è2è0è,,,,èAèCèAèTè èVèAèLèCèHèIèAèMèPèOè èOèDèVè,11,,,UNCONTACTED,0,,f032ae72d717e6ea98ff394077f83c16,,,2026-09-21 11:10:00,2026-09-21 11:10:00
626,SIC-0X7CNEDW-7CKFG3WT-Q,,"èCèlèuèbè è2è0è4è è""èSèaècèrèoè èCèuèoèrèeè""è",LOCAL_CLUB,CAT,Veneto,VR,èSècèhèièoè,èVèièaè èMèaèrèaèsècèhèiènè,è3è6è0è1è5è,èaècèaètèpèeèdèeèmèoènètèaènèaè@ègèmèaèièlè.ècèoèmè,COORDINATION_INHERITED,è3è4è9è è1è9è4è0è0è6è8è,,,,èAèCèAèTè èPèEèDèEèMèOèNèTèAèNèAè èOèDèVè,11,,,UNCONTACTED,0,,126edf63071ee1efce5cdc3f0b55ade2,,,2026-09-21 11:10:00,2026-09-21 11:10:00
627,SIC-W04XC4P5-BS6GM0DE-J,,"èCèlèuèbè è2è0è8è è""èFèaèrèrèaè èAèlèpèaègèoè""è",LOCAL_CLUB,CAT,Veneto,VR,èFèaèrèrèaè èdè’èAèlèpèaègèoè,"èvèièaè èMèaètètèeèoètètèiè,è ènè.è è2è",è3è2è0è1è6è,èaècèaètèbèeèlèlèuènèoè@ègèmèaèièlè.ècèoèmè,COORDINATION_INHERITED,è3è3è3è è9è6è0è0è3è6è0è,,,,èAèCèAèTè èBèEèLèLèUèNèOè èOèDèVè,11,,,UNCONTACTED,0,,a77424a53cbcda88f8dfac38a16b10cd,,,2026-09-21 11:10:00,2026-09-21 11:10:00
628,SIC-MCADS7GB-0WFXF2B0-2,,èCèlèuèbè è2è1è0è,LOCAL_CLUB,CAT,Veneto,VR,èLèoènèiègèoè,,è3è6è0è4è5è,èaècèaètèbèaèsèsèoèvèiècèeènètèiènèoè@èlèièbèeèrèoè.èiètè,COORDINATION_INHERITED,è3è3è5è è5è2è8è3è9è8è7è,,,,èAèCèAèTè èBèAèSèSèOè èVèIèCèEèNèTèIèNèOè èOèDèVè,11,,,UNCONTACTED,0,,83b99f03120dfc0145dcda9f3577053a,,,2026-09-21 11:10:00,2026-09-21 11:10:00
