id,sic_id,entity_name,original_type,network_level,network_rank,rank_color,continent,country,region,province,city,address,latitude,longitude,geo_accuracy,status,parent_sic_id,source_url,source_type,language,meeting,public_contact,notes,direct_children,network_descendants,public_data_score,is_synthetic,created_at,updated_at,website,phone,email,geo_confidence,geocoded_from,geocoded_at,original_name,translated_name,original_hierarchy,postal_code,facebook,instagram,youtube,linkedin,x_twitter,founding_year,closure_year,reopening_year,hudolin_confirmed,confidence_score,last_verified,geo_provider,geo_provider_ref,territorial_association,regional_federation,national_federation,families_count
251,SIC-1G86F8H2-2KZCFMD4-9,ACAT Livorno,TERRITORIAL,TERRITORIAL,20,#14B8A6,Europe,Italy,Toscana,LIVORNO,Livorno,,43.5485,10.3106,CITY,VERIFIED_OFFICIAL_CURRENT,SIC-RRSP33QN-Y5YHA4E1-V,https://www.arcattoscana.it/dove-sono-i-club-del-territorio/,ARCAT Toscana ufficiale,it,,351 2171326,Contatto pubblicato: Salvatore,0,0,59,0,2026-08-18 13:21:46,2026-09-19 14:22:34,https://www.arcattoscana.it/dove-sono-i-club-del-territorio/,351 2171326,arcat.toscana@virgilio.it,0,,,,,,,,,,,,,,,0,50,,,,,,,85
252,SIC-JC3K9Q3X-7TEBDVHP-M,ACAT Lucca,TERRITORIAL,TERRITORIAL,20,#14B8A6,Europe,Italy,Toscana,LUCCA,Lucca,,43.843,10.5079,CITY,VERIFIED_OFFICIAL_CURRENT,SIC-RRSP33QN-Y5YHA4E1-V,https://www.arcattoscana.it/dove-sono-i-club-del-territorio/,ARCAT Toscana ufficiale,it,,347 3359683,Contatto pubblicato: Segreteria,0,0,59,0,2026-08-18 13:21:46,2026-09-19 14:22:34,https://www.arcattoscana.it/dove-sono-i-club-del-territorio/,347 3359683,apcatlucca@gmail.com,0,,,,,,,,,,,,,,,0,50,,,,,,,85
253,SIC-8MD51WZX-2YCGE2F0-Q,ACAT Massa Montignoso,TERRITORIAL,TERRITORIAL,20,#14B8A6,Europe,Italy,Toscana,MASSA-CARRARA,Massa / Montignoso,,41.00595,12.92569,COUNTRY_DISTRIBUTED_ESTIMATE,VERIFIED_OFFICIAL_CURRENT,SIC-RRSP33QN-Y5YHA4E1-V,https://www.arcattoscana.it/dove-sono-i-club-del-territorio/,ARCAT Toscana ufficiale,it,,339 4279137,Contatto pubblicato: Maria,0,0,59,0,2026-08-18 13:21:46,2026-09-19 14:22:34,https://www.arcattoscana.it/dove-sono-i-club-del-territorio/,339 4279137,arcat.toscana@virgilio.it,0,,,,,,,,,,,,,,,0,50,,,,,,,85
254,SIC-MGRQP5RK-BXYDHHZG-K,ACAT Pistoiese,TERRITORIAL,TERRITORIAL,20,#14B8A6,Europe,Italy,Toscana,PISTOIA,Pistoia,,43.9333,10.9167,CITY,VERIFIED_OFFICIAL_CURRENT,SIC-RRSP33QN-Y5YHA4E1-V,https://www.arcattoscana.it/dove-sono-i-club-del-territorio/,ARCAT Toscana ufficiale,it,,339 8188384,Contatto pubblicato: Ilde,0,0,59,0,2026-08-18 13:21:46,2026-09-19 14:22:34,https://www.arcattoscana.it/dove-sono-i-club-del-territorio/,339 8188384,apcatpisa@gmail.com,0,,,,,,,,,,,,,,,0,50,,,,,,,85
255,SIC-3PSYW1MG-NKB2B3ZH-9,ACAT Pratese,TERRITORIAL,TERRITORIAL,20,#14B8A6,Europe,Italy,Toscana,PRATO,Prato,,43.8777,11.1024,CITY,VERIFIED_OFFICIAL_CURRENT,SIC-RRSP33QN-Y5YHA4E1-V,https://www.arcattoscana.it/dove-sono-i-club-del-territorio/,ARCAT Toscana ufficiale,it,,338 2094460,Contatto pubblicato: Agostino,0,0,59,0,2026-08-18 13:21:46,2026-09-19 14:22:34,https://www.arcattoscana.it/dove-sono-i-club-del-territorio/,338 2094460,apcatparma@gmail.com,0,,,,,,,,,,,,,,,0,50,,,,,,,85
256,SIC-QY9Z7Q1A-T5859RHM-F,ACAT Val di Cornia,TERRITORIAL,TERRITORIAL,20,#14B8A6,Europe,Italy,Toscana,LIVORNO,Val di Cornia,,42.55584,11.9092,COUNTRY_DISTRIBUTED_ESTIMATE,VERIFIED_OFFICIAL_CURRENT,SIC-RRSP33QN-Y5YHA4E1-V,https://www.arcattoscana.it/dove-sono-i-club-del-territorio/,ARCAT Toscana ufficiale,it,,333 2119635,Contatto pubblicato: Antonio,0,0,59,0,2026-08-18 13:21:46,2026-09-19 14:22:34,https://www.arcattoscana.it/dove-sono-i-club-del-territorio/,333 2119635,arcat.toscana@virgilio.it,0,,,,,,,,,,,,,,,0,50,,,,,,,85
257,SIC-580XZS2V-3R4B72GQ-D,ACAT Valdinievole,TERRITORIAL,TERRITORIAL,20,#14B8A6,Europe,Italy,Toscana,PISTOIA,Valdinievole,,42.30557,12.54686,COUNTRY_DISTRIBUTED_ESTIMATE,VERIFIED_OFFICIAL_CURRENT,SIC-RRSP33QN-Y5YHA4E1-V,https://www.arcattoscana.it/dove-sono-i-club-del-territorio/,ARCAT Toscana ufficiale,it,,393 8875648,Contatto pubblicato: Sergio,0,0,59,0,2026-08-18 13:21:46,2026-09-19 14:22:34,https://www.arcattoscana.it/dove-sono-i-club-del-territorio/,393 8875648,apcatpisa@gmail.com,0,,,,,,,,,,,,,,,0,50,,,,,,,85
258,SIC-TXHH2EX9-T8W1ZE9G-X,ACAT Versilia,TERRITORIAL,TERRITORIAL,20,#14B8A6,Europe,Italy,Toscana,LUCCA,Versilia,,41.17728,12.36041,COUNTRY_DISTRIBUTED_ESTIMATE,VERIFIED_OFFICIAL_CURRENT,SIC-RRSP33QN-Y5YHA4E1-V,https://www.arcattoscana.it/dove-sono-i-club-del-territorio/,ARCAT Toscana ufficiale,it,,388 3740502,Contatto pubblicato: Segreteria,0,0,59,0,2026-08-18 13:21:46,2026-09-19 14:22:34,https://www.arcattoscana.it/dove-sono-i-club-del-territorio/,388 3740502,apcatlucca@gmail.com,0,,,,,,,,,,,,,,,0,50,,,,,,,85
259,SIC-2BE8G2PK-W5ASH9SE-Y,ACAT Basso Polesine,TERRITORIAL,TERRITORIAL,20,#14B8A6,Europe,Italy,Veneto,ROVIGO,Taglio di Po,Viale Kennedy 63,45.0022,12.2131,CITY,VERIFIED_OFFICIAL_CURRENT,SIC-3JXF0TMQ-BDRN8KQ4-F,https://www.acatbassopolesine.org/acat-basso-polesine,ACAT ufficiale,it,,328 8420028; acat.bassop@tiscali.it,Sito indica anche Piazza Venezia 3 come sede ACAT per alcuni Club,13,13,84,0,2026-08-18 13:21:46,2026-09-19 14:22:34,https://www.acatbassopolesine.org/acat-basso-polesine,328 8420028,acat.bassop@tiscali.it,0,,,,,,,,,,,,,,,0,50,,,,,,,95
260,SIC-NJJ86EW2-YQZACPFM-H,Club 566,CLUB,LOCAL_CLUB,10,#22C55E,Europe,Italy,Veneto,ROVIGO,Taglio di Po,"Piazza Venezia 3, sede ACAT",45.0022,12.2131,CITY,VERIFIED_OFFICIAL_CURRENT,SIC-2BE8G2PK-W5ASH9SE-Y,https://www.acatbassopolesine.org/acat-basso-polesine,ACAT ufficiale,it,,,,0,0,70,0,2026-08-18 13:21:46,2026-09-19 14:22:34,https://www.acatbassopolesine.org/acat-basso-polesine,+39 800 974250,apcatrovigo@gmail.com,78,"Taglio di Po, Italy | https://mw.utc.city/2012797",2026-08-18 14:38:37,,,,,,,,,,,,,0,50,,,,,,,11
261,SIC-RV1K23YG-8RSF53ZC-G,Club 497 - Viola,CLUB,LOCAL_CLUB,10,#22C55E,Europe,Italy,Veneto,ROVIGO,Porto Tolle,"Centro ""Un Ponte per"", Via Matteotti",44.9525,12.3275,CITY,VERIFIED_OFFICIAL_CURRENT,SIC-2BE8G2PK-W5ASH9SE-Y,https://www.acatbassopolesine.org/acat-basso-polesine,ACAT ufficiale,it,,,,0,0,70,0,2026-08-18 13:21:46,2026-09-19 14:22:34,https://www.acatbassopolesine.org/acat-basso-polesine,+39 800 974250,apcatrovigo@gmail.com,78,"Porto Tolle, Italy | https://geloky.com/geocoding/place/Porto%2BTolle%2BItaly",2026-08-18 14:40:41,,,,,,,,,,,,,0,50,,,,,,,11
262,SIC-W51K2ZWH-RE2H5DED-J,Club 348,CLUB,LOCAL_CLUB,10,#22C55E,Europe,Italy,Veneto,ROVIGO,Taglio di Po,"Piazza Venezia 3, sede ACAT",45.0022,12.2131,CITY,VERIFIED_OFFICIAL_CURRENT,SIC-2BE8G2PK-W5ASH9SE-Y,https://www.acatbassopolesine.org/acat-basso-polesine,ACAT ufficiale,it,,,,0,0,70,0,2026-08-18 13:21:46,2026-09-19 14:22:34,https://www.acatbassopolesine.org/acat-basso-polesine,+39 800 974250,apcatrovigo@gmail.com,78,"Taglio di Po, Italy | https://mw.utc.city/2012797",2026-08-18 14:38:37,,,,,,,,,,,,,0,50,,,,,,,10
263,SIC-GM8ZE1F1-HY70HRSP-2,Club 498 - Baby Club,CLUB,LOCAL_CLUB,10,#22C55E,Europe,Italy,Veneto,ROVIGO,Rosolina,"Centro Civico, Viale Marconi",45.0647,12.2394,CITY,VERIFIED_OFFICIAL_CURRENT,SIC-2BE8G2PK-W5ASH9SE-Y,https://www.acatbassopolesine.org/acat-basso-polesine,ACAT ufficiale,it,,,,0,0,64,0,2026-08-18 13:21:46,2026-09-19 14:22:34,https://www.acatbassopolesine.org/acat-basso-polesine,+39 800 974250,apcatrovigo@gmail.com,20,Italy,2026-08-18 15:14:59,,,,,,,,,,,,,0,50,,WORLD_POLYGON_CENTROID,,,,,10
264,SIC-QPRN5PPF-PJ1NVWWK-N,Club 315 - Luna,CLUB,LOCAL_CLUB,10,#22C55E,Europe,Italy,Veneto,ROVIGO,Taglio di Po,"Piazza Venezia 3, sede ACAT",45.0022,12.2131,CITY,VERIFIED_OFFICIAL_CURRENT,SIC-2BE8G2PK-W5ASH9SE-Y,https://www.acatbassopolesine.org/acat-basso-polesine,ACAT ufficiale,it,,,,0,0,70,0,2026-08-18 13:21:46,2026-09-19 14:22:34,https://www.acatbassopolesine.org/acat-basso-polesine,+39 800 974250,apcatrovigo@gmail.com,78,"Taglio di Po, Italy | https://mw.utc.city/2012797",2026-08-18 14:38:37,,,,,,,,,,,,,0,50,,,,,,,11
265,SIC-J7VXZYZA-00FN6DKA-T,Club 590,CLUB,LOCAL_CLUB,10,#22C55E,Europe,Italy,Veneto,ROVIGO,Adria,"Centro Anziani, Piazza Casellati",45.0569,12.0567,CITY,VERIFIED_OFFICIAL_CURRENT,SIC-2BE8G2PK-W5ASH9SE-Y,https://www.acatbassopolesine.org/acat-basso-polesine,ACAT ufficiale,it,,,,0,0,70,0,2026-08-18 13:21:46,2026-09-19 14:22:34,https://www.acatbassopolesine.org/acat-basso-polesine,+39 800 974250,apcatrovigo@gmail.com,78,"Adria, Italy | https://latitude.to/map/it/italy/cities/adria",2026-08-18 14:38:37,,,,,,,,,,,,,0,50,,,,,,,10
266,SIC-T94KXBMM-YE3B15CS-W,Club 628 - La Rivincita,CLUB,LOCAL_CLUB,10,#22C55E,Europe,Italy,Veneto,ROVIGO,Porto Viro,"Centro Venos Sitta, Via Dante",45.0186,12.2181,CITY,VERIFIED_OFFICIAL_CURRENT,SIC-2BE8G2PK-W5ASH9SE-Y,https://www.acatbassopolesine.org/acat-basso-polesine,ACAT ufficiale,it,,,,0,0,70,0,2026-08-18 13:21:46,2026-09-19 14:22:34,https://www.acatbassopolesine.org/acat-basso-polesine,+39 800 974250,apcatrovigo@gmail.com,78,"Porto Viro, Italy | https://en.wikipedia.org/wiki/Porto_Viro",2026-08-18 14:40:41,,,,,,,,,,,,,0,50,,,,,,,11
267,SIC-TGPRSPBH-B3ZJ5G0P-2,Club 630 - La Rosa Bianca,CLUB,LOCAL_CLUB,10,#22C55E,Europe,Italy,Veneto,ROVIGO,Adria,,45.0569,12.0567,CITY,VERIFIED_OFFICIAL_CURRENT,SIC-2BE8G2PK-W5ASH9SE-Y,https://www.acatbassopolesine.org/acat-basso-polesine,ACAT ufficiale,it,,,,0,0,55,0,2026-08-18 13:21:46,2026-09-19 14:22:34,https://www.acatbassopolesine.org/acat-basso-polesine,+39 800 974250,apcatrovigo@gmail.com,78,"Adria, Italy | https://latitude.to/map/it/italy/cities/adria",2026-08-18 14:38:37,,,,,,,,,,,,,0,50,,,,,,,12
268,SIC-EAT8PC1V-S8CYW4ST-A,Club 637 - L'Aurora,CLUB,LOCAL_CLUB,10,#22C55E,Europe,Italy,Veneto,ROVIGO,Pettorazza Grimani,"Biblioteca Comunale, Via Roma",45.1344,11.9897,CITY,VERIFIED_OFFICIAL_CURRENT,SIC-2BE8G2PK-W5ASH9SE-Y,https://www.acatbassopolesine.org/acat-basso-polesine,ACAT ufficiale,it,,,,0,0,64,0,2026-08-18 13:21:46,2026-09-19 14:22:34,https://www.acatbassopolesine.org/acat-basso-polesine,+39 800 974250,apcatrovigo@gmail.com,20,Italy,2026-08-18 15:14:59,,,,,,,,,,,,,0,50,,WORLD_POLYGON_CENTROID,,,,,12
269,SIC-QDDMP6DW-57VR90GJ-M,Club 643 - Iris,CLUB,LOCAL_CLUB,10,#22C55E,Europe,Italy,Veneto,ROVIGO,Porto Tolle,"Centro ""Un Ponte per"", Via Matteotti",44.9525,12.3275,CITY,VERIFIED_OFFICIAL_CURRENT,SIC-2BE8G2PK-W5ASH9SE-Y,https://www.acatbassopolesine.org/acat-basso-polesine,ACAT ufficiale,it,,,,0,0,70,0,2026-08-18 13:21:46,2026-09-19 14:22:34,https://www.acatbassopolesine.org/acat-basso-polesine,+39 800 974250,apcatrovigo@gmail.com,78,"Porto Tolle, Italy | https://geloky.com/geocoding/place/Porto%2BTolle%2BItaly",2026-08-18 14:40:41,,,,,,,,,,,,,0,50,,,,,,,10
270,SIC-T670JKSC-N99YSF35-R,Club 644,CLUB,LOCAL_CLUB,10,#22C55E,Europe,Italy,Veneto,ROVIGO,Corbola,"Pro Loco, Piazza Martiri",45.0069,12.0817,CITY,VERIFIED_OFFICIAL_CURRENT,SIC-2BE8G2PK-W5ASH9SE-Y,https://www.acatbassopolesine.org/acat-basso-polesine,ACAT ufficiale,it,,,,0,0,64,0,2026-08-18 13:21:46,2026-09-19 14:22:34,https://www.acatbassopolesine.org/acat-basso-polesine,+39 800 974250,apcatrovigo@gmail.com,20,Italy,2026-08-18 15:14:59,,,,,,,,,,,,,0,50,,WORLD_POLYGON_CENTROID,,,,,12
271,SIC-QYHQSRE2-4E0SMF1F-C,Club 649 - Il Girasole,CLUB,LOCAL_CLUB,10,#22C55E,Europe,Italy,Veneto,ROVIGO,Papozze,"Biblioteca Comunale, Piazza Municipio",44.9869,12.0306,CITY,VERIFIED_OFFICIAL_CURRENT,SIC-2BE8G2PK-W5ASH9SE-Y,https://www.acatbassopolesine.org/acat-basso-polesine,ACAT ufficiale,it,,,,0,0,64,0,2026-08-18 13:21:46,2026-09-19 14:22:34,https://www.acatbassopolesine.org/acat-basso-polesine,+39 800 974250,apcatrovigo@gmail.com,20,Italy,2026-08-18 15:14:59,,,,,,,,,,,,,0,50,,WORLD_POLYGON_CENTROID,,,,,10
272,SIC-T32TVJ0D-Q9X00F8Y-6,Club 496,CLUB,LOCAL_CLUB,10,#22C55E,Europe,Italy,Veneto,ROVIGO,Porto Viro,"Centro Venos Sitta, Via Dante",45.0186,12.2181,CITY,VERIFIED_OFFICIAL_CURRENT,SIC-2BE8G2PK-W5ASH9SE-Y,https://www.acatbassopolesine.org/acat-basso-polesine,ACAT ufficiale,it,,,,0,0,70,0,2026-08-18 13:21:46,2026-09-19 14:22:34,https://www.acatbassopolesine.org/acat-basso-polesine,+39 800 974250,apcatrovigo@gmail.com,78,"Porto Viro, Italy | https://en.wikipedia.org/wiki/Porto_Viro",2026-08-18 14:40:41,,,,,,,,,,,,,0,50,,,,,,,12
273,SIC-PT8PRT87-WM545Q05-D,ACAT Bergamo,TERRITORIAL,TERRITORIAL,20,#14B8A6,Europe,Italy,Lombardia,BERGAMO,Bergamo,"Via Borgo Palazzo 130, pad. 7/b",45.6983,9.6773,CITY,VERIFIED_OFFICIAL_CURRENT,SIC-W45XMWNN-5YPZP9S0-Q,https://www.arcatlombardia.it/CAT_Bergamo.html,ARCAT Lombardia ufficiale,it,,349 6653262; acatbergamo7@gmail.com,,0,0,84,0,2026-08-18 13:21:46,2026-09-19 14:22:34,https://www.arcatlombardia.it/CAT_Bergamo.html,349 6653262,acatbergamo7@gmail.com,0,,,,,,,,,,,,,,,0,50,,,,,,,85
274,SIC-QG77K2H4-K86H29DZ-Q,ACAT Isola Bergamasca,TERRITORIAL,TERRITORIAL,20,#14B8A6,Europe,Italy,Lombardia,BG,Terno d'Isola,Via G. Bravi 16,45.6875,9.5317,CITY,ACTIVE_VERIFIED_2026,SIC-W45XMWNN-5YPZP9S0-Q,https://acatisolabergamasca.org,OSINT_DIRECTORY_2026,it,,328 3071891; acatisolabergamasca@libero.it,Sito ufficiale dei Club dell'Isola Bergamasca.,0,0,84,0,2026-08-18 13:21:46,2026-09-19 14:22:34,https://acatisolabergamasca.org,328 3071891,acatisolabergamasca@libero.it,0,,,,,,,,,,,,,,,0,50,,,,,,,85
275,SIC-61P1PVJ5-RCVRFEES-F,ACAT Arcobaleno,TERRITORIAL,TERRITORIAL,20,#14B8A6,Europe,Italy,Lombardia,BERGAMO,Osio Sotto,Via Libertà 40,45.6178,9.5986,CITY,VERIFIED_OFFICIAL_CURRENT,SIC-W45XMWNN-5YPZP9S0-Q,https://www.arcatlombardia.it/CAT_Bergamo.html,ARCAT Lombardia ufficiale,it,,351 8282923; acatarcobaleno@virgilio.it,,0,0,84,0,2026-08-18 13:21:46,2026-09-19 14:22:34,https://www.arcatlombardia.it/CAT_Bergamo.html,351 8282923,acatarcobaleno@virgilio.it,0,,,,,,,,,,,,,,,0,50,,,,,,,85
276,SIC-P0S5XMBH-BTDZR7Y0-3,ACAT Curno,TERRITORIAL,TERRITORIAL,20,#14B8A6,Europe,Italy,Lombardia,BERGAMO,Curno,Via Edmondo De Amicis,45.6908,9.6133,CITY,VERIFIED_OFFICIAL_CURRENT,SIC-W45XMWNN-5YPZP9S0-Q,https://www.arcatlombardia.it/CAT_Bergamo.html,ARCAT Lombardia ufficiale,it,,347 3478263; acatcurno@gmail.com,,0,0,84,0,2026-08-18 13:21:46,2026-09-19 14:22:34,https://www.arcatlombardia.it/CAT_Bergamo.html,347 3478263,acatcurno@gmail.com,0,,,,,,,,,,,,,,,0,50,,,,,,,85
277,SIC-V74SVW7J-7G86XRKB-D,ACAT Valle Seriana Superiore e Valle di Scalve,TERRITORIAL,TERRITORIAL,20,#14B8A6,Europe,Italy,Lombardia,BERGAMO,Clusone,,45.8906,9.9483,CITY,VERIFIED_OFFICIAL_CURRENT,SIC-W45XMWNN-5YPZP9S0-Q,https://www.arcatlombardia.it/CAT_Bergamo.html,ARCAT Lombardia ufficiale,it,,333 7519188; acataltavalseriana@tiscali.it,,0,0,69,0,2026-08-18 13:21:46,2026-09-19 14:22:34,https://www.arcatlombardia.it/CAT_Bergamo.html,333 7519188,acataltavalseriana@tiscali.it,0,,,,,,,,,,,,,,,0,50,,,,,,,85
278,SIC-2S28A76Y-KMV1020S-E,ACAT Media Val Seriana,TERRITORIAL,TERRITORIAL,20,#14B8A6,Europe,Italy,Lombardia,BERGAMO,Albino,Via M.O. Briolini 2/f,45.7594,9.7978,CITY,VERIFIED_OFFICIAL_CURRENT,SIC-W45XMWNN-5YPZP9S0-Q,https://www.arcatlombardia.it/CAT_Bergamo.html,ARCAT Lombardia ufficiale,it,,334 9808448; acatmediavalleseriana@gmail.com,,0,0,84,0,2026-08-18 13:21:46,2026-09-19 14:22:34,https://www.arcatlombardia.it/CAT_Bergamo.html,334 9808448,acatmediavalleseriana@gmail.com,0,,,,,,,,,,,,,,,0,50,,,,,,,85
279,SIC-B97Y4XYJ-7WYGCJSK-D,ACAT Parco dei Colli,TERRITORIAL,TERRITORIAL,20,#14B8A6,Europe,Italy,Lombardia,BERGAMO,Villa d'Almè,"Via Locatelli, Municipio",45.7483,9.6156,CITY,VERIFIED_OFFICIAL_CURRENT,SIC-W45XMWNN-5YPZP9S0-Q,https://www.arcatlombardia.it/CAT_Bergamo.html,ARCAT Lombardia ufficiale,it,,340 2716420; acat.parcodeicolli@libero.it,,0,0,84,0,2026-08-18 13:21:46,2026-09-19 14:22:34,https://www.arcatlombardia.it/CAT_Bergamo.html,340 2716420,acat.parcodeicolli@libero.it,0,,,,,,,,,,,,,,,0,50,,,,,,,85
280,SIC-KR0Z7CWW-ATFR8Q7V-N,ACAT Valcavallina Valcalepio,TERRITORIAL,TERRITORIAL,20,#14B8A6,Europe,Italy,Lombardia,BERGAMO,Chiuduno,"Largo Mons. Vistalli, c/o Parrocchia",45.6531,9.8497,CITY,VERIFIED_OFFICIAL_CURRENT,SIC-W45XMWNN-5YPZP9S0-Q,https://www.arcatlombardia.it/CAT_Bergamo.html,ARCAT Lombardia ufficiale,it,,320 1525284; benaglimassimo@gmail.com,,0,0,84,0,2026-08-18 13:21:46,2026-09-19 14:22:34,https://www.arcatlombardia.it/CAT_Bergamo.html,320 1525284,benaglimassimo@gmail.com,0,,,,,,,,,,,,,,,0,50,,,,,,,85
281,SIC-CZ01S1MR-D16SJX0H-V,ACAT Alto Sebino,TERRITORIAL,TERRITORIAL,20,#14B8A6,Europe,Italy,Lombardia,BERGAMO,Costa Volpino,"Via Nazionale, Domus Civica",45.8286,10.0983,CITY,VERIFIED_OFFICIAL_CURRENT,SIC-W45XMWNN-5YPZP9S0-Q,https://www.arcatlombardia.it/CAT_Bergamo.html,ARCAT Lombardia ufficiale,it,,335 6995822; bloren.g@alice.it,,0,0,84,0,2026-08-18 13:21:46,2026-09-19 14:22:34,https://www.arcatlombardia.it/CAT_Bergamo.html,335 6995822,bloren.g@alice.it,0,,,,,,,,,,,,,,,0,50,,,,,,,85
282,SIC-B2XG62TH-HXKQ1TDS-8,CAT Bergamo 4 - Loreto,CLUB,LOCAL_CLUB,10,#22C55E,Europe,Italy,Lombardia,BERGAMO,Bergamo,"Via Loreto 5, Oratorio",45.6983,9.6773,CITY,VERIFIED_OFFICIAL_CURRENT,SIC-W45XMWNN-5YPZP9S0-Q,https://www.arcatlombardia.it/CAT_Bergamo.html,ARCAT Lombardia ufficiale,it,Sabato 16:00,,Parent ACAT ricostruibile dalla pagina sorgente; da normalizzare nella fase 2,0,0,80,0,2026-08-18 13:21:46,2026-09-19 14:22:34,https://www.arcatlombardia.it/CAT_Bergamo.html,+39 800 974250,info@arcatlombardia.it,78,"Bergamo, Italy | https://www.latlong.net/place/bergamo-lombardy-italy-29928.html",2026-08-18 14:37:50,,,,,,,,,,,,,0,50,,,,,,,11
283,SIC-VXAMM0CN-RYVWFZRF-Z,CAT Bergamo 6 - La Farfalla,CLUB,LOCAL_CLUB,10,#22C55E,Europe,Italy,Lombardia,BERGAMO,Bergamo,"Via Biava 26, CTE Valtesse",45.6983,9.6773,CITY,VERIFIED_OFFICIAL_CURRENT,SIC-W45XMWNN-5YPZP9S0-Q,https://www.arcatlombardia.it/CAT_Bergamo.html,ARCAT Lombardia ufficiale,it,Venerdì 20:30,,Parent ACAT ricostruibile dalla pagina sorgente; da normalizzare nella fase 2,0,0,80,0,2026-08-18 13:21:46,2026-09-19 14:22:34,https://www.arcatlombardia.it/CAT_Bergamo.html,+39 800 974250,info@arcatlombardia.it,78,"Bergamo, Italy | https://www.latlong.net/place/bergamo-lombardy-italy-29928.html",2026-08-18 14:37:50,,,,,,,,,,,,,0,50,,,,,,,10
284,SIC-JZMWSTR4-B2YRXCQ1-8,CAT Bergamo 7 - S. Caterina,CLUB,LOCAL_CLUB,10,#22C55E,Europe,Italy,Lombardia,BERGAMO,Bergamo,Via Borgo Santa Caterina 16,45.6983,9.6773,CITY,VERIFIED_OFFICIAL_CURRENT,SIC-W45XMWNN-5YPZP9S0-Q,https://www.arcatlombardia.it/CAT_Bergamo.html,ARCAT Lombardia ufficiale,it,Venerdì 20:30,,Parent ACAT ricostruibile dalla pagina sorgente; da normalizzare nella fase 2,0,0,80,0,2026-08-18 13:21:46,2026-09-19 14:22:34,https://www.arcatlombardia.it/CAT_Bergamo.html,+39 800 974250,info@arcatlombardia.it,78,"Bergamo, Italy | https://www.latlong.net/place/bergamo-lombardy-italy-29928.html",2026-08-18 14:37:50,,,,,,,,,,,,,0,50,,,,,,,10
285,SIC-X9CQ00H3-20GSDK86-J,CAT Bergamo 8 - Torre Boldone,CLUB,LOCAL_CLUB,10,#22C55E,Europe,Italy,Lombardia,BERGAMO,Torre Boldone,"Piazza Mercato, Centro polivalente",45.7144,9.7042,CITY,VERIFIED_OFFICIAL_CURRENT,SIC-W45XMWNN-5YPZP9S0-Q,https://www.arcatlombardia.it/CAT_Bergamo.html,ARCAT Lombardia ufficiale,it,Giovedì 20:30,,Parent ACAT ricostruibile dalla pagina sorgente; da normalizzare nella fase 2,0,0,74,0,2026-08-18 13:21:46,2026-09-19 14:22:34,https://www.arcatlombardia.it/CAT_Bergamo.html,+39 800 974250,info@arcatlombardia.it,20,Italy,2026-08-18 15:14:59,,,,,,,,,,,,,0,50,,WORLD_POLYGON_CENTROID,,,,,12
286,SIC-FFQV51P3-E4EHSJJJ-6,CAT Bergamo - Borgo Santa Caterina,CLUB,LOCAL_CLUB,10,#22C55E,Europe,Italy,Lombardia,BERGAMO,Bergamo,Via Borgo Santa Caterina 16,45.6983,9.6773,CITY,VERIFIED_OFFICIAL_CURRENT,SIC-W45XMWNN-5YPZP9S0-Q,https://www.arcatlombardia.it/CAT_Bergamo.html,ARCAT Lombardia ufficiale,it,Mercoledì 20:30,,Parent ACAT ricostruibile dalla pagina sorgente; da normalizzare nella fase 2,0,0,80,0,2026-08-18 13:21:46,2026-09-19 14:22:34,https://www.arcatlombardia.it/CAT_Bergamo.html,+39 800 974250,info@arcatlombardia.it,78,"Bergamo, Italy | https://www.latlong.net/place/bergamo-lombardy-italy-29928.html",2026-08-18 14:37:50,,,,,,,,,,,,,0,50,,,,,,,10
287,SIC-1M6881G7-V7A6NXPN-8,CAT Bergamo Reti - Valtesse,CLUB,LOCAL_CLUB,10,#22C55E,Europe,Italy,Lombardia,BERGAMO,Bergamo,"Via Biava 26, CTE Valtesse",45.6983,9.6773,CITY,VERIFIED_OFFICIAL_CURRENT,SIC-W45XMWNN-5YPZP9S0-Q,https://www.arcatlombardia.it/CAT_Bergamo.html,ARCAT Lombardia ufficiale,it,Martedì 20:15,,Parent ACAT ricostruibile dalla pagina sorgente; da normalizzare nella fase 2,0,0,80,0,2026-08-18 13:21:46,2026-09-19 14:22:34,https://www.arcatlombardia.it/CAT_Bergamo.html,+39 800 974250,info@arcatlombardia.it,78,"Bergamo, Italy | https://www.latlong.net/place/bergamo-lombardy-italy-29928.html",2026-08-18 14:37:50,,,,,,,,,,,,,0,50,,,,,,,11
288,SIC-JAFJGWVC-KKRS16GM-Z,CAT Ponte S. Pietro,CLUB,LOCAL_CLUB,10,#22C55E,Europe,Italy,Lombardia,BERGAMO,Ponte San Pietro,"Via Legionari di Polonia 5, Centro UFO",45.6983,9.5878,CITY,VERIFIED_OFFICIAL_CURRENT,SIC-W45XMWNN-5YPZP9S0-Q,https://www.arcatlombardia.it/CAT_Bergamo.html,ARCAT Lombardia ufficiale,it,Mercoledì 20:30,,Parent ACAT ricostruibile dalla pagina sorgente; da normalizzare nella fase 2,0,0,74,0,2026-08-18 13:21:46,2026-09-19 14:22:34,https://www.arcatlombardia.it/CAT_Bergamo.html,+39 800 974250,info@arcatlombardia.it,20,Italy,2026-08-18 15:14:59,,,,,,,,,,,,,0,50,,WORLD_POLYGON_CENTROID,,,,,10
